Entity,Code,Year,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",World regions according to OWID,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter).1",Year.1
Cameroon,CMR,1990,65.05643,,62.31536,2017.0
Cameroon,CMR,1990,62.31536,,62.31536,2017.0
Cameroon,CMR,1990,63.830997,,62.31536,2017.0
Cameroon,CMR,1990,64.47088,,62.31536,2017.0
Cameroon,CMR,1990,,Africa,62.31536,2017.0
Canada,CAN,1990,10.092392,,7.2818747,2017.0
Canada,CAN,1990,9.7688465,,7.2818747,2017.0
Canada,CAN,1990,9.200372,,7.2818747,2017.0
Canada,CAN,1990,9.020256,,7.2818747,2017.0
Canada,CAN,1990,7.8840194,,7.2818747,2017.0
Canada,CAN,1990,7.340077,,7.2818747,2017.0
Canada,CAN,1990,7.6004953,,7.2818747,2017.0
Canada,CAN,1990,7.275027,,7.2818747,2017.0
Canada,CAN,1990,7.4920053,,7.2818747,2017.0
Canada,CAN,1990,7.279802,,7.2818747,2017.0
Canada,CAN,1990,6.2058234,,7.2818747,2017.0
Canada,CAN,1990,7.2818747,,7.2818747,2017.0
Canada,CAN,1990,7.0787764,,7.2818747,2017.0
Canada,CAN,1990,7.100156,,7.2818747,2017.0
Canada,CAN,1990,,North America,7.2818747,2017.0
Cape Verde,CPV,1990,47.446957,,52.6161,2017.0
Cape Verde,CPV,1990,46.986023,,52.6161,2017.0
Cape Verde,CPV,1990,50.904556,,52.6161,2017.0
Cape Verde,CPV,1990,42.85174,,52.6161,2017.0
Cape Verde,CPV,1990,34.110588,,52.6161,2017.0
Cape Verde,CPV,1990,46.89454,,52.6161,2017.0
Cape Verde,CPV,1990,52.29133,,52.6161,2017.0
Cape Verde,CPV,1990,42.897785,,52.6161,2017.0
Cape Verde,CPV,1990,39.184475,,52.6161,2017.0
Cape Verde,CPV,1990,53.840347,,52.6161,2017.0
Cape Verde,CPV,1990,47.925953,,52.6161,2017.0
Cape Verde,CPV,1990,52.6161,,52.6161,2017.0
Cape Verde,CPV,1990,50.05669,,52.6161,2017.0
Cape Verde,CPV,1990,51.11721,,52.6161,2017.0
Cape Verde,CPV,1990,,Africa,52.6161,2017.0
Cayman Islands,CYM,1990,,North America,,
Central African Republic,CAF,1990,45.232018,,44.388233,2017.0
Central African Republic,CAF,1990,44.42833,,44.388233,2017.0
Central African Republic,CAF,1990,45.26454,,44.388233,2017.0
Central African Republic,CAF,1990,41.724148,,44.388233,2017.0
Central African Republic,CAF,1990,43.854923,,44.388233,2017.0
Central African Republic,CAF,1990,46.923267,,44.388233,2017.0
Central African Republic,CAF,1990,47.172146,,44.388233,2017.0
Central African Republic,CAF,1990,44.726315,,44.388233,2017.0
Central African Republic,CAF,1990,42.418056,,44.388233,2017.0
Central African Republic,CAF,1990,48.22092,,44.388233,2017.0
Central African Republic,CAF,1990,45.52426,,44.388233,2017.0
Central African Republic,CAF,1990,44.388233,,44.388233,2017.0
Central African Republic,CAF,1990,46.108814,,44.388233,2017.0
Central African Republic,CAF,1990,46.376755,,44.388233,2017.0
Central African Republic,CAF,1990,,Africa,44.388233,2017.0
Chad,TCD,1990,59.464527,,59.522556,2017.0
Chad,TCD,1990,55.032017,,59.522556,2017.0
Chad,TCD,1990,60.262638,,59.522556,2017.0
Chad,TCD,1990,59.44667,,59.522556,2017.0
Chad,TCD,1990,57.53023,,59.522556,2017.0
Chad,TCD,1990,58.78662,,59.522556,2017.0
Chad,TCD,1990,59.86167,,59.522556,2017.0
Chad,TCD,1990,55.792984,,59.522556,2017.0
Chad,TCD,1990,53.375263,,59.522556,2017.0
Chad,TCD,1990,63.969193,,59.522556,2017.0
Chad,TCD,1990,59.856384,,59.522556,2017.0
Chad,TCD,1990,59.522556,,59.522556,2017.0
Chad,TCD,1990,59.200165,,59.522556,2017.0
Chad,TCD,1990,59.282524,,59.522556,2017.0
Chad,TCD,1990,,Africa,59.522556,2017.0
Chile,CHL,1990,21.02892,,21.937128,2017.0
Chile,CHL,1990,20.872612,,21.937128,2017.0
Chile,CHL,1990,22.209152,,21.937128,2017.0
Chile,CHL,1990,21.10677,,21.937128,2017.0
Chile,CHL,1990,21.135805,,21.937128,2017.0
Chile,CHL,1990,22.434706,,21.937128,2017.0
Chile,CHL,1990,21.429443,,21.937128,2017.0
Chile,CHL,1990,22.96135,,21.937128,2017.0
Chile,CHL,1990,22.305952,,21.937128,2017.0
Chile,CHL,1990,23.558537,,21.937128,2017.0
Chile,CHL,1990,23.760523,,21.937128,2017.0
Chile,CHL,1990,21.937128,,21.937128,2017.0
Chile,CHL,1990,22.72047,,21.937128,2017.0
Chile,CHL,1990,22.765858,,21.937128,2017.0
Chile,CHL,1990,,South America,21.937128,2017.0
China,CHN,1990,48.884193,,49.927784,2017.0
China,CHN,1990,49.094563,,49.927784,2017.0
China,CHN,1990,50.7647,,49.927784,2017.0
China,CHN,1990,51.552048,,49.927784,2017.0
China,CHN,1990,53.28668,,49.927784,2017.0
China,CHN,1990,58.405556,,49.927784,2017.0
China,CHN,1990,58.905136,,49.927784,2017.0
China,CHN,1990,63.28657,,49.927784,2017.0
China,CHN,1990,60.26956,,49.927784,2017.0
China,CHN,1990,56.204124,,49.927784,2017.0
China,CHN,1990,51.58657,,49.927784,2017.0
China,CHN,1990,49.927784,,49.927784,2017.0
China,CHN,1990,49.275684,,49.927784,2017.0
China,CHN,1990,47.672634,,49.927784,2017.0
China,CHN,1990,,Asia,49.927784,2017.0
Christmas Island,CXR,1990,,Asia,,
Cocos Islands,CCK,1990,,Asia,,
Colombia,COL,1990,29.450365,,22.040733,2017.0
Colombia,COL,1990,28.26314,,22.040733,2017.0
Colombia,COL,1990,28.353048,,22.040733,2017.0
Colombia,COL,1990,23.556528,,22.040733,2017.0
Colombia,COL,1990,25.081606,,22.040733,2017.0
Colombia,COL,1990,25.947205,,22.040733,2017.0
Colombia,COL,1990,23.426521,,22.040733,2017.0
Colombia,COL,1990,24.284817,,22.040733,2017.0
Colombia,COL,1990,23.85881,,22.040733,2017.0
Colombia,COL,1990,22.920435,,22.040733,2017.0
Colombia,COL,1990,22.72386,,22.040733,2017.0
Colombia,COL,1990,22.040733,,22.040733,2017.0
Colombia,COL,1990,22.119267,,22.040733,2017.0
Colombia,COL,1990,22.010727,,22.040733,2017.0
Colombia,COL,1990,,South America,22.040733,2017.0
Comoros,COM,1990,16.467892,,16.637144,2017.0
Comoros,COM,1990,16.41714,,16.637144,2017.0
Comoros,COM,1990,17.572443,,16.637144,2017.0
Comoros,COM,1990,17.374582,,16.637144,2017.0
Comoros,COM,1990,17.129745,,16.637144,2017.0
Comoros,COM,1990,17.915297,,16.637144,2017.0
Comoros,COM,1990,17.344286,,16.637144,2017.0
Comoros,COM,1990,17.734118,,16.637144,2017.0
Comoros,COM,1990,17.051792,,16.637144,2017.0
Comoros,COM,1990,17.916183,,16.637144,2017.0
Comoros,COM,1990,17.315287,,16.637144,2017.0
Comoros,COM,1990,16.637144,,16.637144,2017.0
Comoros,COM,1990,17.18012,,16.637144,2017.0
Comoros,COM,1990,17.155676,,16.637144,2017.0
Comoros,COM,1990,,Africa,16.637144,2017.0
Congo,COG,1990,37.865807,,38.368958,2017.0
Congo,COG,1990,36.98058,,38.368958,2017.0
Congo,COG,1990,38.544857,,38.368958,2017.0
Congo,COG,1990,36.89652,,38.368958,2017.0
Congo,COG,1990,38.039207,,38.368958,2017.0
Congo,COG,1990,38.523853,,38.368958,2017.0
Congo,COG,1990,39.056477,,38.368958,2017.0
Congo,COG,1990,41.03303,,38.368958,2017.0
Congo,COG,1990,38.075073,,38.368958,2017.0
Congo,COG,1990,41.603455,,38.368958,2017.0
Congo,COG,1990,40.36513,,38.368958,2017.0
Congo,COG,1990,38.368958,,38.368958,2017.0
Congo,COG,1990,39.509586,,38.368958,2017.0
Congo,COG,1990,39.303413,,38.368958,2017.0
Congo,COG,1990,,Africa,38.368958,2017.0
Cook Islands,COK,1990,,Oceania,,
Costa Rica,CRI,1990,16.750826,,17.438921,2017.0
Costa Rica,CRI,1990,16.118011,,17.438921,2017.0
Costa Rica,CRI,1990,17.963396,,17.438921,2017.0
Costa Rica,CRI,1990,18.192242,,17.438921,2017.0
Costa Rica,CRI,1990,18.106937,,17.438921,2017.0
Costa Rica,CRI,1990,19.56316,,17.438921,2017.0
Costa Rica,CRI,1990,18.87125,,17.438921,2017.0
Costa Rica,CRI,1990,19.180378,,17.438921,2017.0
Costa Rica,CRI,1990,18.280903,,17.438921,2017.0
Costa Rica,CRI,1990,18.56485,,17.438921,2017.0
Costa Rica,CRI,1990,17.902426,,17.438921,2017.0
Costa Rica,CRI,1990,17.438921,,17.438921,2017.0
Costa Rica,CRI,1990,17.525465,,17.438921,2017.0
Costa Rica,CRI,1990,17.421741,,17.438921,2017.0
Costa Rica,CRI,1990,,North America,17.438921,2017.0
Cote d'Ivoire,CIV,1990,57.679996,,55.043163,2017.0
Cote d'Ivoire,CIV,1990,48.628902,,55.043163,2017.0
Cote d'Ivoire,CIV,1990,59.88342,,55.043163,2017.0
Cote d'Ivoire,CIV,1990,56.698254,,55.043163,2017.0
Cote d'Ivoire,CIV,1990,50.911102,,55.043163,2017.0
Cote d'Ivoire,CIV,1990,56.51621,,55.043163,2017.0
Cote d'Ivoire,CIV,1990,56.698227,,55.043163,2017.0
Cote d'Ivoire,CIV,1990,48.79181,,55.043163,2017.0
Cote d'Ivoire,CIV,1990,48.05276,,55.043163,2017.0
Cote d'Ivoire,CIV,1990,63.41108,,55.043163,2017.0
Cote d'Ivoire,CIV,1990,61.24646,,55.043163,2017.0
Cote d'Ivoire,CIV,1990,55.043163,,55.043163,2017.0
Cote d'Ivoire,CIV,1990,55.598217,,55.043163,2017.0
Cote d'Ivoire,CIV,1990,55.623375,,55.043163,2017.0
Cote d'Ivoire,CIV,1990,,Africa,55.043163,2017.0
Croatia,HRV,1990,26.110577,,18.342901,2017.0
Croatia,HRV,1990,25.652668,,18.342901,2017.0
Croatia,HRV,1990,23.651867,,18.342901,2017.0
Croatia,HRV,1990,23.07265,,18.342901,2017.0
Croatia,HRV,1990,21.21533,,18.342901,2017.0
Croatia,HRV,1990,23.241476,,18.342901,2017.0
Croatia,HRV,1990,20.574022,,18.342901,2017.0
Croatia,HRV,1990,20.042007,,18.342901,2017.0
Croatia,HRV,1990,19.542446,,18.342901,2017.0
Croatia,HRV,1990,19.943605,,18.342901,2017.0
Croatia,HRV,1990,17.728243,,18.342901,2017.0
Croatia,HRV,1990,18.342901,,18.342901,2017.0
Croatia,HRV,1990,18.624794,,18.342901,2017.0
Croatia,HRV,1990,18.46496,,18.342901,2017.0
Croatia,HRV,1990,,Europe,18.342901,2017.0
Cuba,CUB,1990,20.08742,,18.38057,2017.0
Cuba,CUB,1990,19.577604,,18.38057,2017.0
Cuba,CUB,1990,20.699469,,18.38057,2017.0
Cuba,CUB,1990,19.00076,,18.38057,2017.0
Cuba,CUB,1990,18.072483,,18.38057,2017.0
Cuba,CUB,1990,18.92278,,18.38057,2017.0
Cuba,CUB,1990,19.05071,,18.38057,2017.0
Cuba,CUB,1990,19.191385,,18.38057,2017.0
Cuba,CUB,1990,19.565739,,18.38057,2017.0
Cuba,CUB,1990,20.05543,,18.38057,2017.0
Cuba,CUB,1990,19.354105,,18.38057,2017.0
Cuba,CUB,1990,18.38057,,18.38057,2017.0
Cuba,CUB,1990,18.218834,,18.38057,2017.0
Cuba,CUB,1990,17.726597,,18.38057,2017.0
Cuba,CUB,1990,,North America,18.38057,2017.0
Curacao,CUW,1990,,North America,,
Cyprus,CYP,1990,17.489885,,15.144174,2017.0
Cyprus,CYP,1990,18.797316,,15.144174,2017.0
Cyprus,CYP,1990,18.487446,,15.144174,2017.0
Cyprus,CYP,1990,17.96776,,15.144174,2017.0
Cyprus,CYP,1990,18.806667,,15.144174,2017.0
Cyprus,CYP,1990,18.492842,,15.144174,2017.0
Cyprus,CYP,1990,16.813503,,15.144174,2017.0
Cyprus,CYP,1990,16.29508,,15.144174,2017.0
Cyprus,CYP,1990,16.412033,,15.144174,2017.0
Cyprus,CYP,1990,17.132378,,15.144174,2017.0
Cyprus,CYP,1990,14.41332,,15.144174,2017.0
Cyprus,CYP,1990,15.144174,,15.144174,2017.0
Cyprus,CYP,1990,15.588616,,15.144174,2017.0
Cyprus,CYP,1990,15.573803,,15.144174,2017.0
Cyprus,CYP,1990,,Europe,15.144174,2017.0
Czechia,CZE,1990,26.116743,,16.731762,2017.0
Czechia,CZE,1990,24.93815,,16.731762,2017.0
Czechia,CZE,1990,21.412695,,16.731762,2017.0
Czechia,CZE,1990,20.873957,,16.731762,2017.0
Czechia,CZE,1990,20.487782,,16.731762,2017.0
Czechia,CZE,1990,20.787361,,16.731762,2017.0
Czechia,CZE,1990,19.047407,,16.731762,2017.0
Czechia,CZE,1990,18.711546,,16.731762,2017.0
Czechia,CZE,1990,18.16896,,16.731762,2017.0
Czechia,CZE,1990,17.637886,,16.731762,2017.0
Czechia,CZE,1990,16.712896,,16.731762,2017.0
Czechia,CZE,1990,16.731762,,16.731762,2017.0
Czechia,CZE,1990,16.962782,,16.731762,2017.0
Czechia,CZE,1990,16.7514,,16.731762,2017.0
Czechia,CZE,1990,,Europe,16.731762,2017.0
Czechoslovakia,OWID_CZS,1990,,Europe,,
Democratic Republic of Congo,COD,1990,39.49893,,35.595818,2017.0
Democratic Republic of Congo,COD,1990,39.359478,,35.595818,2017.0
Democratic Republic of Congo,COD,1990,39.654987,,35.595818,2017.0
Democratic Republic of Congo,COD,1990,35.928436,,35.595818,2017.0
Democratic Republic of Congo,COD,1990,35.880524,,35.595818,2017.0
Democratic Republic of Congo,COD,1990,36.986305,,35.595818,2017.0
Democratic Republic of Congo,COD,1990,39.012356,,35.595818,2017.0
Democratic Republic of Congo,COD,1990,38.185593,,35.595818,2017.0
Democratic Republic of Congo,COD,1990,36.66375,,35.595818,2017.0
Democratic Republic of Congo,COD,1990,40.27108,,35.595818,2017.0
Democratic Republic of Congo,COD,1990,37.928616,,35.595818,2017.0
Democratic Republic of Congo,COD,1990,35.595818,,35.595818,2017.0
Democratic Republic of Congo,COD,1990,36.472546,,35.595818,2017.0
Democratic Republic of Congo,COD,1990,35.86089,,35.595818,2017.0
Democratic Republic of Congo,COD,1990,,Africa,35.595818,2017.0
Democratic Republic of Vietnam,,1990,,Asia,,
Denmark,DNK,1990,17.25016,,10.2807665,2017.0
Denmark,DNK,1990,15.394466,,10.2807665,2017.0
Denmark,DNK,1990,14.54206,,10.2807665,2017.0
Denmark,DNK,1990,13.097834,,10.2807665,2017.0
Denmark,DNK,1990,13.290384,,10.2807665,2017.0
Denmark,DNK,1990,13.567258,,10.2807665,2017.0
Denmark,DNK,1990,10.829923,,10.2807665,2017.0
Denmark,DNK,1990,10.448528,,10.2807665,2017.0
Denmark,DNK,1990,11.031448,,10.2807665,2017.0
Denmark,DNK,1990,10.165124,,10.2807665,2017.0
Denmark,DNK,1990,9.286434,,10.2807665,2017.0
Denmark,DNK,1990,10.2807665,,10.2807665,2017.0
Denmark,DNK,1990,9.868318,,10.2807665,2017.0
Denmark,DNK,1990,9.78596,,10.2807665,2017.0
Denmark,DNK,1990,,Europe,10.2807665,2017.0
Djibouti,DJI,1990,38.84562,,43.661186,2017.0
Djibouti,DJI,1990,37.317432,,43.661186,2017.0
Djibouti,DJI,1990,42.50539,,43.661186,2017.0
Djibouti,DJI,1990,39.76662,,43.661186,2017.0
Djibouti,DJI,1990,42.008892,,43.661186,2017.0
Djibouti,DJI,1990,45.338657,,43.661186,2017.0
Djibouti,DJI,1990,47.011948,,43.661186,2017.0
Djibouti,DJI,1990,46.260296,,43.661186,2017.0
Djibouti,DJI,1990,42.855625,,43.661186,2017.0
Djibouti,DJI,1990,44.897846,,43.661186,2017.0
Djibouti,DJI,1990,43.476196,,43.661186,2017.0
Djibouti,DJI,1990,43.661186,,43.661186,2017.0
Djibouti,DJI,1990,43.393127,,43.661186,2017.0
Djibouti,DJI,1990,43.165775,,43.661186,2017.0
Djibouti,DJI,1990,,Africa,43.661186,2017.0
Dominica,DMA,1990,19.221672,,18.175812,2017.0
Dominica,DMA,1990,19.240673,,18.175812,2017.0
Dominica,DMA,1990,19.151798,,18.175812,2017.0
Dominica,DMA,1990,17.528656,,18.175812,2017.0
Dominica,DMA,1990,17.615004,,18.175812,2017.0
Dominica,DMA,1990,16.887598,,18.175812,2017.0
Dominica,DMA,1990,17.782944,,18.175812,2017.0
Dominica,DMA,1990,17.796408,,18.175812,2017.0
Dominica,DMA,1990,17.499102,,18.175812,2017.0
Dominica,DMA,1990,19.253002,,18.175812,2017.0
Dominica,DMA,1990,18.532187,,18.175812,2017.0
Dominica,DMA,1990,18.175812,,18.175812,2017.0
Dominica,DMA,1990,18.565403,,18.175812,2017.0
Dominica,DMA,1990,18.608442,,18.175812,2017.0
Dominica,DMA,1990,,North America,18.175812,2017.0
Dominican Republic,DOM,1990,16.661587,,17.741869,2017.0
Dominican Republic,DOM,1990,16.39221,,17.741869,2017.0
Dominican Republic,DOM,1990,17.976519,,17.741869,2017.0
Dominican Republic,DOM,1990,17.473461,,17.741869,2017.0
Dominican Republic,DOM,1990,16.769995,,17.741869,2017.0
Dominican Republic,DOM,1990,16.213928,,17.741869,2017.0
Dominican Republic,DOM,1990,16.985006,,17.741869,2017.0
Dominican Republic,DOM,1990,16.850657,,17.741869,2017.0
Dominican Republic,DOM,1990,17.44234,,17.741869,2017.0
Dominican Republic,DOM,1990,18.22651,,17.741869,2017.0
Dominican Republic,DOM,1990,17.77202,,17.741869,2017.0
Dominican Republic,DOM,1990,17.741869,,17.741869,2017.0
Dominican Republic,DOM,1990,17.738401,,17.741869,2017.0
Dominican Republic,DOM,1990,17.729382,,17.741869,2017.0
Dominican Republic,DOM,1990,,North America,17.741869,2017.0
Duchy of Modena and Reggio,,1990,,Europe,,
Duchy of Parma and Piacenza,,1990,,Europe,,
East Asia and Pacific (WB),,1990,40.206013,,38.094498,2017.0
East Asia and Pacific (WB),,1990,39.87079,,38.094498,2017.0
East Asia and Pacific (WB),,1990,40.51928,,38.094498,2017.0
East Asia and Pacific (WB),,1990,40.71013,,38.094498,2017.0
East Asia and Pacific (WB),,1990,41.48932,,38.094498,2017.0
East Asia and Pacific (WB),,1990,43.77797,,38.094498,2017.0
East Asia and Pacific (WB),,1990,44.40461,,38.094498,2017.0
East Asia and Pacific (WB),,1990,47.346985,,38.094498,2017.0
East Asia and Pacific (WB),,1990,44.897938,,38.094498,2017.0
East Asia and Pacific (WB),,1990,42.37772,,38.094498,2017.0
East Asia and Pacific (WB),,1990,39.802246,,38.094498,2017.0
East Asia and Pacific (WB),,1990,38.094498,,38.094498,2017.0
East Asia and Pacific (WB),,1990,37.81072,,38.094498,2017.0
East Asia and Pacific (WB),,1990,36.838013,,38.094498,2017.0
East Germany,OWID_GDR,1990,,Europe,,
East Timor,TLS,1990,17.535206,,15.690975,2017.0
East Timor,TLS,1990,17.195934,,15.690975,2017.0
East Timor,TLS,1990,17.29704,,15.690975,2017.0
East Timor,TLS,1990,16.776249,,15.690975,2017.0
East Timor,TLS,1990,17.23568,,15.690975,2017.0
East Timor,TLS,1990,16.408312,,15.690975,2017.0
East Timor,TLS,1990,17.206528,,15.690975,2017.0
East Timor,TLS,1990,16.131107,,15.690975,2017.0
East Timor,TLS,1990,16.18184,,15.690975,2017.0
East Timor,TLS,1990,15.777246,,15.690975,2017.0
East Timor,TLS,1990,16.952116,,15.690975,2017.0
East Timor,TLS,1990,15.690975,,15.690975,2017.0
East Timor,TLS,1990,15.515844,,15.690975,2017.0
East Timor,TLS,1990,15.651309,,15.690975,2017.0
East Timor,TLS,1990,,Asia,15.690975,2017.0
Ecuador,ECU,1990,21.678068,,19.213568,2017.0
Ecuador,ECU,1990,18.902174,,19.213568,2017.0
Ecuador,ECU,1990,18.799181,,19.213568,2017.0
Ecuador,ECU,1990,19.629007,,19.213568,2017.0
Ecuador,ECU,1990,21.294374,,19.213568,2017.0
Ecuador,ECU,1990,19.506224,,19.213568,2017.0
Ecuador,ECU,1990,20.884737,,19.213568,2017.0
Ecuador,ECU,1990,19.99273,,19.213568,2017.0
Ecuador,ECU,1990,20.832375,,19.213568,2017.0
Ecuador,ECU,1990,20.917793,,19.213568,2017.0
Ecuador,ECU,1990,20.713741,,19.213568,2017.0
Ecuador,ECU,1990,19.213568,,19.213568,2017.0
Ecuador,ECU,1990,20.055592,,19.213568,2017.0
Ecuador,ECU,1990,19.974474,,19.213568,2017.0
Ecuador,ECU,1990,,South America,19.213568,2017.0
Egypt,EGY,1990,66.6351,,66.95918,2017.0
Egypt,EGY,1990,74.62389,,66.95918,2017.0
Egypt,EGY,1990,69.84885,,66.95918,2017.0
Egypt,EGY,1990,69.65727,,66.95918,2017.0
Egypt,EGY,1990,78.51079,,66.95918,2017.0
Egypt,EGY,1990,69.78315,,66.95918,2017.0
Egypt,EGY,1990,69.70422,,66.95918,2017.0
Egypt,EGY,1990,74.755196,,66.95918,2017.0
Egypt,EGY,1990,72.02486,,66.95918,2017.0
Egypt,EGY,1990,73.13099,,66.95918,2017.0
Egypt,EGY,1990,66.74704,,66.95918,2017.0
Egypt,EGY,1990,66.95918,,66.95918,2017.0
Egypt,EGY,1990,68.47289,,66.95918,2017.0
Egypt,EGY,1990,67.888176,,66.95918,2017.0
Egypt,EGY,1990,,Africa,66.95918,2017.0
El Salvador,SLV,1990,30.140099,,23.112486,2017.0
El Salvador,SLV,1990,28.9081,,23.112486,2017.0
El Salvador,SLV,1990,30.14239,,23.112486,2017.0
El Salvador,SLV,1990,24.818277,,23.112486,2017.0
El Salvador,SLV,1990,24.258005,,23.112486,2017.0
El Salvador,SLV,1990,28.6294,,23.112486,2017.0
El Salvador,SLV,1990,25.401306,,23.112486,2017.0
El Salvador,SLV,1990,26.89078,,23.112486,2017.0
El Salvador,SLV,1990,24.428497,,23.112486,2017.0
El Salvador,SLV,1990,25.559175,,23.112486,2017.0
El Salvador,SLV,1990,23.506884,,23.112486,2017.0
El Salvador,SLV,1990,23.112486,,23.112486,2017.0
El Salvador,SLV,1990,22.745623,,23.112486,2017.0
El Salvador,SLV,1990,22.324724,,23.112486,2017.0
El Salvador,SLV,1990,,North America,23.112486,2017.0
Equatorial Guinea,GNQ,1990,47.354664,,42.800373,2017.0
Equatorial Guinea,GNQ,1990,40.89112,,42.800373,2017.0
Equatorial Guinea,GNQ,1990,46.848663,,42.800373,2017.0
Equatorial Guinea,GNQ,1990,40.253777,,42.800373,2017.0
Equatorial Guinea,GNQ,1990,40.05525,,42.800373,2017.0
Equatorial Guinea,GNQ,1990,41.378933,,42.800373,2017.0
Equatorial Guinea,GNQ,1990,39.74657,,42.800373,2017.0
Equatorial Guinea,GNQ,1990,39.402718,,42.800373,2017.0
Equatorial Guinea,GNQ,1990,39.109047,,42.800373,2017.0
Equatorial Guinea,GNQ,1990,47.848057,,42.800373,2017.0
Equatorial Guinea,GNQ,1990,46.742954,,42.800373,2017.0
Equatorial Guinea,GNQ,1990,42.800373,,42.800373,2017.0
Equatorial Guinea,GNQ,1990,44.888824,,42.800373,2017.0
Equatorial Guinea,GNQ,1990,45.28466,,42.800373,2017.0
Equatorial Guinea,GNQ,1990,,Africa,42.800373,2017.0
Eritrea,ERI,1990,44.99839,,43.850002,2017.0
Eritrea,ERI,1990,41.779255,,43.850002,2017.0
Eritrea,ERI,1990,44.915848,,43.850002,2017.0
Eritrea,ERI,1990,42.1388,,43.850002,2017.0
Eritrea,ERI,1990,43.2944,,43.850002,2017.0
Eritrea,ERI,1990,43.393795,,43.850002,2017.0
Eritrea,ERI,1990,44.54207,,43.850002,2017.0
Eritrea,ERI,1990,44.70931,,43.850002,2017.0
Eritrea,ERI,1990,39.150593,,43.850002,2017.0
Eritrea,ERI,1990,43.068237,,43.850002,2017.0
Eritrea,ERI,1990,41.327236,,43.850002,2017.0
Eritrea,ERI,1990,43.850002,,43.850002,2017.0
Eritrea,ERI,1990,43.478226,,43.850002,2017.0
Eritrea,ERI,1990,44.07054,,43.850002,2017.0
Eritrea,ERI,1990,,Africa,43.850002,2017.0
Estonia,EST,1990,9.908309,,5.6839147,2017.0
Estonia,EST,1990,9.334029,,5.6839147,2017.0
Estonia,EST,1990,8.432784,,5.6839147,2017.0
Estonia,EST,1990,8.364961,,5.6839147,2017.0
Estonia,EST,1990,8.648387,,5.6839147,2017.0
Estonia,EST,1990,7.7498317,,5.6839147,2017.0
Estonia,EST,1990,7.484387,,5.6839147,2017.0
Estonia,EST,1990,7.541812,,5.6839147,2017.0
Estonia,EST,1990,8.097021,,5.6839147,2017.0
Estonia,EST,1990,6.5633802,,5.6839147,2017.0
Estonia,EST,1990,6.5177197,,5.6839147,2017.0
Estonia,EST,1990,5.6839147,,5.6839147,2017.0
Estonia,EST,1990,5.9857993,,5.6839147,2017.0
Estonia,EST,1990,5.8935623,,5.6839147,2017.0
Estonia,EST,1990,,Europe,5.6839147,2017.0
Eswatini,SWZ,1990,25.377787,,23.414883,2017.0
Eswatini,SWZ,1990,25.514174,,23.414883,2017.0
Eswatini,SWZ,1990,24.840055,,23.414883,2017.0
Eswatini,SWZ,1990,23.114014,,23.414883,2017.0
Eswatini,SWZ,1990,23.882046,,23.414883,2017.0
Eswatini,SWZ,1990,23.079784,,23.414883,2017.0
Eswatini,SWZ,1990,23.423273,,23.414883,2017.0
Eswatini,SWZ,1990,23.374823,,23.414883,2017.0
Eswatini,SWZ,1990,23.102804,,23.414883,2017.0
Eswatini,SWZ,1990,23.458887,,23.414883,2017.0
Eswatini,SWZ,1990,22.080849,,23.414883,2017.0
Eswatini,SWZ,1990,23.414883,,23.414883,2017.0
Eswatini,SWZ,1990,23.18487,,23.414883,2017.0
Eswatini,SWZ,1990,23.345211,,23.414883,2017.0
Eswatini,SWZ,1990,,Africa,23.414883,2017.0
Ethiopia,ETH,1990,30.061836,,33.948326,2017.0
Ethiopia,ETH,1990,27.408495,,33.948326,2017.0
Ethiopia,ETH,1990,30.879498,,33.948326,2017.0
Ethiopia,ETH,1990,31.474081,,33.948326,2017.0
Ethiopia,ETH,1990,34.023273,,33.948326,2017.0
Ethiopia,ETH,1990,34.919678,,33.948326,2017.0
Ethiopia,ETH,1990,35.578197,,33.948326,2017.0
Ethiopia,ETH,1990,35.36549,,33.948326,2017.0
Ethiopia,ETH,1990,32.990593,,33.948326,2017.0
Ethiopia,ETH,1990,34.425312,,33.948326,2017.0
Ethiopia,ETH,1990,33.61503,,33.948326,2017.0
Ethiopia,ETH,1990,33.948326,,33.948326,2017.0
Ethiopia,ETH,1990,33.853733,,33.948326,2017.0
Ethiopia,ETH,1990,33.78072,,33.948326,2017.0
Ethiopia,ETH,1990,,Africa,33.948326,2017.0
Ethiopia (former),OWID_ERE,1990,,Africa,,
Europe and Central Asia (WB),,1990,21.917065,,15.816106,2017.0
Europe and Central Asia (WB),,1990,20.879246,,15.816106,2017.0
Europe and Central Asia (WB),,1990,19.586271,,15.816106,2017.0
Europe and Central Asia (WB),,1990,18.192286,,15.816106,2017.0
Europe and Central Asia (WB),,1990,18.64242,,15.816106,2017.0
Europe and Central Asia (WB),,1990,19.05005,,15.816106,2017.0
Europe and Central Asia (WB),,1990,17.835032,,15.816106,2017.0
Europe and Central Asia (WB),,1990,17.659788,,15.816106,2017.0
Europe and Central Asia (WB),,1990,17.049438,,15.816106,2017.0
Europe and Central Asia (WB),,1990,16.869488,,15.816106,2017.0
Europe and Central Asia (WB),,1990,15.911158,,15.816106,2017.0
Europe and Central Asia (WB),,1990,15.816106,,15.816106,2017.0
Europe and Central Asia (WB),,1990,15.880894,,15.816106,2017.0
Europe and Central Asia (WB),,1990,15.778998,,15.816106,2017.0
